Asset A,Asset B,Normal SDD,SDD,Dummy Same Sector
BRK.B,CTRA,1962.7885540577947,26.739848970086182,0
BRK.B,CCI,1363.2847355823028,11.779690269877772,0
BRK.B,CSX,inf,9.06066531518756,0
BRK.B,CMI,inf,28.56408458898839,0
BRK.B,CVS,348.2419521640311,3.557733236933941,0
BRK.B,DHI,inf,113.90739962442342,0
BRK.B,DHR,95303.28080247238,7.522441581256313,0
BRK.B,DRI,60081.39992588119,43.93569945659523,0
BRK.B,DVA,inf,10.159425287431576,0
BRK.B,DE,26593.380036371727,140.10535022390758,0
BRK.B,DAL,1499.6542558573274,55.51954334328973,0
BRK.B,XRAY,1130.9229947575375,3.677106304447161,0
BRK.B,DVN,1259.0154809233832,63.75719793814235,0
BRK.B,DXCM,12611.878724701786,9.932060010802584,0
BRK.B,FANG,394.4856935708757,53.22657844859116,0
BRK.B,DLR,1707.34488429258,17.088626513069947,0
BRK.B,DFS,3681884.634283424,227.20659656944213,1
BRK.B,DISCA,35051.76295880124,110.29863159123767,0
BRK.B,DISCK,18937.5933883371,82.27483111713352,0
BRK.B,DISH,inf,25.228988624436727,0
BRK.B,DIS,60320607.45012911,27.687186099745738,0
BRK.B,DG,1523.7633233192255,4.524956369320909,0
BRK.B,DLTR,10727.665552451796,4.925312686941735,0
BRK.B,D,1652.960117978711,15.555799208615383,0
BRK.B,DPZ,1429.8975768489356,12.690135904331102,0
BRK.B,DOV,19253.009117821588,7.358903037768837,0
BRK.B,DOW,inf,47.90533600223847,0
BRK.B,DTE,289.2259678725728,1.3624344102812715,0
BRK.B,DUK,986.0924070670003,8.469933486485456,0
BRK.B,DRE,332.99063399805715,2.088256454304886,0
BRK.B,DD,inf,47.88904956067688,0
BRK.B,DXC,56974.81321075821,36.486300940819376,0
BRK.B,EMN,inf,67.3959009362506,0
BRK.B,ETN,12531.489671752506,17.62428858153411,0
BRK.B,EBAY,526053.162077862,17.094192910502912,0
BRK.B,ECL,inf,3.5106465283439308,0
BRK.B,EIX,1455.7597746793147,13.490989452165657,0
BRK.B,EW,2388.4323860423538,152.95461129851685,0
BRK.B,EA,5198.737127874447,4.074328850166287,0
BRK.B,EMR,3168941.5953765735,16.641275560937455,0
BRK.B,ENPH,1854407.4703289156,1185.6532388659332,0
BRK.B,ETR,1415.564215705616,12.498014044624611,0
BRK.B,EOG,590.4550108549661,10.632730012015923,0
BRK.B,EPAM,inf,52.21585691072079,0
BRK.B,EFX,244641.93505809637,6.024197893218445,0
BRK.B,EQIX,1213.2561919066661,10.376957823428906,0
BRK.B,EQR,1517.5853831268876,18.294365571034753,0
BRK.B,ESS,1307.3159493312592,11.78514778333129,0
BRK.B,EL,120870.64290845956,17.533450461822085,0
BRK.B,ETSY,inf,464.3065062528231,0
BRK.B,RE,256.4504010003724,2.6102399071892806,1
BRK.B,EVRG,1744.3979068508188,18.562875288239574,0
BRK.B,ES,1533.820923024201,14.102654262404494,0
BRK.B,EXC,397.0892267884615,4.445991734814689,0
BRK.B,EXPE,inf,166.3818699580686,0
BRK.B,EXPD,4794706.515892287,3.0129106467380447,0
BRK.B,EXR,76.82881244589167,1.149616351752565,0
BRK.B,XOM,1033.1798100424462,9.245001379920025,0
BRK.B,FFIV,11010.105212736991,10.60360523900891,0
BRK.B,FDS,13924.120244309017,6.03692323109527,1
BRK.B,FAST,inf,7.694847421015099,0
BRK.B,FRT,73339609.93297532,5.988604366751916,0
BRK.B,FDX,20088.69997345555,173.68539484226642,0
BRK.B,FITB,36812.61246538433,59.83668919326256,1
BRK.B,FRC,55427.541741709865,11.87430383973614,1
BRK.B,FE,2142.139527666018,53.85055969624882,0
BRK.B,FIS,38679.700005141,4.428790337480662,0
BRK.B,FISV,4636.510916324155,2.2503752126138545,0
BRK.B,FLT,inf,3.14249132189772,0
BRK.B,FMC,inf,5.688832088558305,0
BRK.B,F,1860482.171880362,129.16833774946218,0
BRK.B,FTNT,24999.02998975372,16.79495636387045,0
BRK.B,FTV,1289.1606601929018,4.408307101745917,0
BRK.B,FBHS,inf,131.18966605689872,0
BRK.B,FOXA,16983.669391398606,3.8801983789519046,0
BRK.B,FOX,9972.524329251133,2.760850283986378,0
BRK.B,BEN,187149.6686245949,22.696156597845988,1
BRK.B,FCX,inf,908.8662772501347,0
BRK.B,AJG,27513.53163543688,17.04059355433631,1
BRK.B,GRMN,83073.27394858503,13.355527712230568,0
BRK.B,IT,inf,15.249902759451125,0
BRK.B,GE,947.2926838808305,36.639135199196176,0
BRK.B,GNRC,352177.52492582897,350.630127213959,0
BRK.B,GD,231.38775121191873,2.0820804753327193,0
BRK.B,GIS,1524.855077586276,13.22019845523637,0
BRK.B,GPC,22818.623494234733,7.56285769887736,0
BRK.B,GILD,2141.801967183261,39.69507663811485,0
BRK.B,GL,82.74228324863655,0.6824142042158584,1
BRK.B,GPN,3158132.059222969,3.7280819938686625,0
BRK.B,GM,324689.901662267,151.73119074666468,0
BRK.B,GS,80868.87844555173,19.597655898800465,1
BRK.B,GWW,2773.4665052280425,6.79323953950712,0
BRK.B,HAL,inf,195.28511490543733,0
BRK.B,HIG,754.5731427446153,8.965404427176635,1
BRK.B,HAS,348.8306341811158,0.9797333972576849,0
BRK.B,HCA,804.3184526926955,16.40404117103249,0
BRK.B,PEAK,337.92235100506474,1.342769696501541,0
BRK.B,HSIC,113730.52823718719,3.999042374507405,0
BRK.B,HSY,1017.3161638305959,8.022830781239337,0
BRK.B,HES,2670.9263952076,16.283928060088,0
BRK.B,HPE,1984.89003663731,7.461553213476555,0
BRK.B,HLT,2239.959077185218,13.389612388418811,0
BRK.B,HOLX,inf,43.235735147698726,0
BRK.B,HD,318665.50805719884,8.492980496259179,0
BRK.B,HON,2738.2775456126806,11.459975914807382,0
BRK.B,HRL,1479.1479648276872,12.744322732495197,0
BRK.B,HST,321.01684643021554,5.273297510156885,0
BRK.B,HWM,1130482.9162167276,223.21960451694656,0
BRK.B,HPQ,24006.369813780624,37.263783847191576,0
BRK.B,HUM,15083.627374904663,5.454846121420546,0
BRK.B,HII,1631.8659032022592,20.335557084428356,0
BRK.B,HBAN,5476.091370305065,31.078758301338837,1
BRK.B,IEX,7068.445409497555,0.8898674684679376,0
BRK.B,IDXX,432980.5714445069,46.59324228821726,0
BRK.B,ITW,37724.039508981026,3.030742561852516,0
BRK.B,ILMN,565.0277415046417,5.521794443702495,0
BRK.B,INCY,2023.2686306329733,29.14891421051121,0
BRK.B,IR,45585.94401423483,25.656265027236522,0
BRK.B,INTC,1667.2736665006423,21.717881359768302,0
BRK.B,ICE,127167.20172575745,1.1228022638400188,1
BRK.B,IBM,985.8104391342896,8.12496901193985,0
BRK.B,IP,inf,26.97063192888404,0
BRK.B,IPG,inf,41.26470030647012,0
BRK.B,IFF,1349.967347634803,12.128773239198187,0
BRK.B,INTU,42349.23496046792,4.922320668651631,0
BRK.B,ISRG,44274.4554355304,11.810366808731525,0
BRK.B,IVZ,457.27615055543765,133.1198058466075,1
BRK.B,IPGP,56107621.650296584,64.01586454675763,0
BRK.B,IQV,inf,7.992250725134214,0
BRK.B,IRM,178.17373083923673,2.238223768158212,0
BRK.B,JBHT,56044.96653080774,9.763714629682928,0
BRK.B,JKHY,1773.492334727052,15.30785652880455,0
BRK.B,J,288.9304839261393,3.6125185645893025,0
BRK.B,JNJ,1228.0698420579843,10.50078025872423,0
BRK.B,JCI,288575.5291572149,58.13275884186344,0
BRK.B,JPM,4616.981137347877,8.697881231172998,1
BRK.B,JNPR,1235.3597008098034,10.225891368476946,0
BRK.B,K,1693.1875394677709,15.572677221196418,0
BRK.B,KEY,16301.855048327565,34.12261431358098,1
BRK.B,KEYS,4454.163480993932,4.301422936540492,0
BRK.B,KMB,1747.7426946705748,15.428254052618454,0
BRK.B,KIM,inf,86.33949712489857,0
BRK.B,KMI,1375.8661553253128,12.847147437295028,0
BRK.B,KLAC,21137.05466993253,40.26172453719205,0
BRK.B,KHC,141457.5320314785,2.139640439651414,0
BRK.B,KR,758.7137942556635,7.941528238093817,0
BRK.B,LHX,1476.349921290332,13.885531809987606,0
BRK.B,LH,inf,7.036727534935554,0
BRK.B,LRCX,2025.4435732058982,58.74592678227836,0
BRK.B,LW,814.6087457031226,3.174331922606824,0
BRK.B,LVS,inf,5.344894691630542,0
BRK.B,LDOS,1395.2487333165932,12.786393175734332,0
BRK.B,LEN,inf,133.39918649587335,0
BRK.B,LLY,914.5376912171089,6.997698514867725,0
BRK.B,LNC,676816.8516461613,47.5527637926592,1
BRK.B,LIN,112130.46034040343,8.061523105127089,0
BRK.B,LYV,inf,98.40950769984191,0
BRK.B,LKQ,inf,67.01827652788234,0
BRK.B,LMT,1689.4781516838718,16.649287131858344,0
BRK.B,L,106.20796803399796,2.4130213476265583,1
BRK.B,LOW,439561033.36567533,65.20580290473818,0
BRK.B,LUMN,387.3129951581006,3.0472787230207112,0
BRK.B,LYB,inf,76.0466328254943,0
BRK.B,MTB,297.21467725084756,3.2324063260022946,1
BRK.B,MRO,2320.046239411441,75.86570513437614,0
BRK.B,MPC,inf,69.6577069978035,0
BRK.B,MKTX,46498.58807486583,5.426771852647463,1
BRK.B,MAR,9203.335550593738,20.782336888266016,0
BRK.B,MMC,33559.95926112237,2.8608107156758016,1
BRK.B,MLM,3403.357128438981,29.221237615104272,0
BRK.B,MAS,inf,14.045990378259386,0
BRK.B,MA,1314843.0371106546,4.572854979570019,0
BRK.B,MTCH,12315.871182350818,44.02650389561688,0
BRK.B,MKC,1939.934643230698,55.470040028959104,0
BRK.B,MCD,217.85250437725443,2.645422136961219,0
BRK.B,MCK,3580.332535479398,1.9000345222996489,0
BRK.B,MDT,73.52325197164583,1.308325841546501,0
BRK.B,MRK,1544.2896446511165,13.411762448540479,0
BRK.B,FB,inf,19.920531320473984,0
BRK.B,MET,47099.76146814133,21.249762119734047,1
BRK.B,MTD,113630.62072650841,23.229675894295518,0
BRK.B,MGM,125459.28482606808,212.12695491529502,0
BRK.B,MCHP,11152231.361932034,44.09337941444545,0
BRK.B,MU,84208.70775563533,37.303852994654996,0
BRK.B,MSFT,26430.67470056618,2.5592371935933484,0
BRK.B,MAA,3606.3745834239144,1.1868886478689038,0
BRK.B,MRNA,24708.087351572187,265.1950665030711,0
BRK.B,MHK,31896.70817201044,96.22361733985949,0
BRK.B,MOH,1242.9618421812606,2.4904466916489243,0
BRK.B,TAP,1124.0144914578511,9.685965140497027,0
BRK.B,MDLZ,353.3236520760818,5.413089820032776,0
BRK.B,MPWR,301496.7975743555,63.40792699813787,0
BRK.B,MNST,140542.14254613526,10.429115395166676,0
BRK.B,MCO,inf,3.302043362646168,1
BRK.B,MS,206297.1879070244,54.14431223931867,1
BRK.B,MOS,26120.21656800888,191.5367906560931,0
BRK.B,MSI,687.8408000860179,3.403315520983519,0
BRK.B,MSCI,734.7283781802641,1.8319036752294409,1
BRK.B,NDAQ,299088.06234656926,2.750660536933338,1
BRK.B,NTAP,inf,17.678200986574524,0
BRK.B,NFLX,2382.290816132315,2.6853935191726865,0
BRK.B,NWL,76566.69312826463,65.96955571500189,0
BRK.B,NEM,1463.7105092964975,12.987102746229262,0
BRK.B,NWSA,inf,228.46164984665137,0
BRK.B,NWS,inf,179.7408929244229,0
BRK.B,NEE,2176.3932092739615,116.650587658445,0
BRK.B,NLSN,inf,46.58669026753377,0
BRK.B,NKE,21602.736233495874,12.841461568520103,0
BRK.B,NI,1996.7766169278311,23.85290133573413,0
BRK.B,NDSN,inf,5.906377634326729,0
BRK.B,NSC,inf,19.342201499428157,0
BRK.B,NTRS,124.94626118800412,0.8119222697413027,1
BRK.B,NOC,1911.5962960909876,20.845250075687208,0
BRK.B,NLOK,996.0845495717574,8.643510920911483,0
BRK.B,NCLH,80873.44873412233,175.30965775856603,0
BRK.B,NRG,469.1096031650626,4.011300827602746,0
BRK.B,NUE,inf,25.134814379492813,0
BRK.B,NVDA,976561.6241196047,81.04686957940905,0
BRK.B,NVR,28358.679304342306,17.128271724379744,0
BRK.B,NXPI,1034150.1381040402,68.85799204250743,0
BRK.B,ORLY,inf,3.03110288196254,0
BRK.B,OXY,519.3970517470405,45.221716387282406,0
BRK.B,ODFL,inf,33.90693500826298,0
BRK.B,OMC,256.2468219182791,2.439223489181026,0
BRK.B,OKE,1623.3202604150465,19.51024751609016,0
BRK.B,ORCL,16596.12336386193,1.164579263263465,0
BRK.B,OTIS,inf,7.586498847601925,0
BRK.B,PCAR,2061808.9814201212,5.631583969675747,0
BRK.B,PKG,inf,14.421006590321614,0
BRK.B,PARA,76023290.60956967,689.537023324411,0
BRK.B,PH,145833859.54505387,108.98443189044912,0
BRK.B,PAYX,848.3724213674618,2.752056131700634,0
BRK.B,PAYC,117683.90704901976,58.20862076602625,0
BRK.B,PYPL,inf,112.49689846484011,0
BRK.B,PENN,inf,5379.20374589673,0
BRK.B,PNR,inf,59.133895763786654,0
BRK.B,PBCT,589.4229379038978,6.018368568778058,1
BRK.B,PEP,577.3367535445187,8.139028592550003,0
BRK.B,PKI,inf,23.10445212167013,0
BRK.B,PFE,1337.1114400856713,11.553059675572737,0
BRK.B,PM,208.17673133635685,3.0280605891291423,0
BRK.B,PSX,820.3566116051632,9.419231452379929,0
BRK.B,PNW,1227.0370061328838,10.54690617196152,0
BRK.B,PXD,23225.75002155479,21.554933662732537,0
BRK.B,PNC,79937.08583987773,12.98873438401436,1
BRK.B,POOL,inf,74.04397374062518,0
BRK.B,PPG,6793.547057860136,19.562112584602936,0
BRK.B,PPL,407.9546189926665,4.751836678285703,0
BRK.B,PFG,inf,58.91572556233136,1
BRK.B,PG,459.1939828559711,4.726646715016045,0
BRK.B,PGR,639.6821299357223,4.2514310661866235,1
BRK.B,PLD,381.051008794359,2.9577482367354193,0
BRK.B,PRU,15359.93730366193,12.086402955669817,1
BRK.B,PEG,573.297808235497,3.643293018547485,0
BRK.B,PTC,200918.70107315938,60.71896810581595,0
BRK.B,PSA,131.7462170727711,1.2677340862822315,0
BRK.B,PHM,2382899.641792368,102.18257490809088,0
BRK.B,PVH,inf,173.0469193927712,0
BRK.B,QRVO,2455676.6323407246,70.95270049491862,0
BRK.B,PWR,23918.688155987547,157.69586036491012,0
BRK.B,QCOM,887586.0344476256,69.33854838633961,0
BRK.B,DGX,inf,3.820155842699529,0
BRK.B,RL,28202.45775604048,16.096611458906064,0
BRK.B,RJF,23530.842058823957,26.483243635993894,1
BRK.B,RTX,870.831951749028,5.2582175523309065,0
BRK.B,O,29287.6201339608,3.355782971538098,0
BRK.B,REG,12009.036298117395,8.352829898230686,0
BRK.B,REGN,1839.8521060387038,21.787020351974817,0
BRK.B,RF,356863.5893357685,73.27493082148246,1
BRK.B,RSG,10427.290859712914,1.6428270340247406,0
BRK.B,RMD,2404.4106881363296,3.9729072248251303,0
BRK.B,RHI,inf,28.0141797755691,0
BRK.B,ROK,inf,17.021948732321988,0
BRK.B,ROL,1650.1156101102918,25.727590359285603,0
BRK.B,ROP,31114.50755251569,8.282281359681008,0
BRK.B,ROST,4768.992118442487,2.823598868169423,0
BRK.B,RCL,inf,181.0319577787277,0
BRK.B,SPGI,inf,4.985958902390502,1
BRK.B,CRM,186553.86900077423,22.756091999419674,0
BRK.B,SBAC,1744.8253320994475,20.59399446461284,0
BRK.B,SLB,4054.534013487627,18.62932798946994,0
BRK.B,STX,345.67398366351506,4.3172324863188045,0
BRK.B,SEE,29564.81277367757,19.171903954681,0
BRK.B,SRE,1125.7787490467572,9.776801851405478,0
BRK.B,NOW,639442.2542992817,51.05877514422822,0
BRK.B,SHW,1023.1858872532777,22.600169049053633,0
BRK.B,SBNY,6346.01040315706,98.38364243930062,1
BRK.B,SPG,152840.3691900781,52.74828012872832,0
BRK.B,SWKS,39983921.297966205,51.70518818992518,0
BRK.B,SJM,1391.715409951591,12.271170153829125,0
BRK.B,SNA,117185890.65947571,28.281411877941334,0
BRK.B,SEDG,inf,505.39304184272294,0
BRK.B,SO,1053.0167590238561,8.773394997208202,0
BRK.B,LUV,130.221810574522,30.536090767820898,0
BRK.B,SWK,27038.6623021434,37.42706614494382,0
BRK.B,SBUX,337.91832721164224,1.037209099584635,0
BRK.B,STT,459.4811108912799,1.4857699965573519,1
BRK.B,STE,229.43711208508327,1.6568012488705535,0
BRK.B,SYK,2228.845414124229,1.03564973120077,0
BRK.B,SIVB,150824.9972111455,254.61159281190297,1
BRK.B,SYF,1772103.8578383017,144.99698265671506,1
BRK.B,SNPS,1199096.140343627,26.302184106150932,0
BRK.B,SYY,721.9750765985341,5.620085036118016,0
BRK.B,TMUS,7111.92812720326,5.721471815582639,0
BRK.B,TROW,217885.1875693174,17.917232822109966,1
BRK.B,TTWO,5589.6570678263215,9.631657219190227,0
BRK.B,TPR,19080.092870370754,251.43170787782023,0
BRK.B,TGT,76352.60870643519,29.78816373874939,0
BRK.B,TEL,inf,47.67522913378848,0
BRK.B,TDY,330.31261316378544,1.9609986199078795,0
BRK.B,TFX,543.0655267027882,2.5141534635905973,0
BRK.B,TER,6830.6127278835565,60.59224182793962,0
BRK.B,TSLA,1692.9186326970466,93.91581121429319,0
BRK.B,TXN,23670.581346060128,9.639266614434568,0
BRK.B,TXT,2539.681624866219,50.50259593950727,0
BRK.B,TMO,7306.129790070992,6.7359535033901246,0
BRK.B,TJX,4285.765845904615,4.471479799010204,0
BRK.B,TSCO,5376276.021948383,32.27405354948543,0
BRK.B,TT,16457.676351241204,50.31464537301449,0
BRK.B,TDG,inf,76.75458681097152,0
BRK.B,TRV,133.18395660370652,3.0934920444217493,1
BRK.B,TRMB,1850791.6103291102,112.04206564338475,0
BRK.B,TFC,2234.554708521996,10.224639626338428,1
BRK.B,TWTR,190856.91044826826,87.46157146724693,0
BRK.B,TYL,33091.45167509545,3.239776151106878,0
BRK.B,TSN,396.6286070709297,3.764738951730428,0
BRK.B,USB,263.5889301900273,5.844324648816158,1
BRK.B,UDR,1021.8027371340613,6.905380602881504,0
BRK.B,ULTA,519.2517856989876,3.8649526509665204,0
BRK.B,UAA,733.0966910283187,75.23790283650956,0
BRK.B,UA,502.2940520524367,56.30656139109871,0
BRK.B,UNP,inf,6.328957425857466,0
BRK.B,UAL,226.81526387307196,52.56401313569762,0
BRK.B,UNH,inf,1.2475091149912019,0
BRK.B,UPS,9145.570683278984,41.26320697851647,0
BRK.B,URI,inf,278.4585545056877,0
BRK.B,UHS,153.30700420253973,1.5702263415957565,0
BRK.B,VLO,876.682508099525,10.259169062194808,0
BRK.B,VTR,60541.13131366388,50.68039494596596,0
BRK.B,VRSN,1914.5225919465186,18.490265131187112,0
BRK.B,VRSK,15288.535898874854,4.468890819172212,0
BRK.B,VZ,1409.6889123661106,12.108323149673755,0
BRK.B,VRTX,2093.0290413917805,29.98001773978211,0
BRK.B,VFC,12609.449175814214,10.516651229934912,0
BRK.B,V,8153118.948291829,2.6783387457490657,0
BRK.B,VNO,1060.0686493523858,7.998968248725561,0
BRK.B,VMC,408.53938899177086,8.221377307009046,0
BRK.B,WAB,2832428.0204907027,9.461428533925238,0
BRK.B,WMT,925.059215192509,7.630823303861616,0
BRK.B,WBA,1212.4992411657247,10.850823847942328,0
BRK.B,WM,3828.8787570981654,1.5360593159499998,0
BRK.B,WAT,502.8333716989292,2.4620244545674588,0
BRK.B,WEC,1670.17226765832,16.79527203006452,0
BRK.B,WFC,719.94553418271,6.577262296827753,1
BRK.B,WELL,173.93608537742136,9.804210528116105,0
BRK.B,WST,inf,43.278793936800476,0
BRK.B,WDC,396.16523871731783,10.77258300894103,0
BRK.B,WRK,211.90028775240958,15.960697177016204,0
BRK.B,WY,3273.78089736629,39.46793809657143,0
BRK.B,WHR,inf,105.25398037818978,0
BRK.B,WMB,126323.00752310295,1.540740117959285,0
BRK.B,WTW,232.9955793680507,2.771539267931947,1
BRK.B,WYNN,244524.29247291305,21.821577556814837,0
BRK.B,XEL,1277.9233042986637,10.98967021114707,0
BRK.B,XYL,74.27052063793604,4.436623246236936,0
BRK.B,YUM,95.40021542980902,1.190391850366203,0
BRK.B,ZBRA,inf,99.94602841423287,0
BRK.B,ZBH,inf,5.901313787333634,0
BRK.B,ZION,2893.5007188559102,22.276909277928038,1
BRK.B,ZTS,19910.09718738615,3.359741291347686,0
BBY,BIO,0.0,16.58555016053707,0
BBY,TECH,inf,14.249524211774197,0
BBY,BIIB,inf,101.58030002468453,0
BBY,BLK,inf,13.804902782320912,0
BBY,BK,inf,47.99631140532804,0
BBY,BA,inf,16.810567644524625,0
BBY,BKNG,0.0,10.066535257482101,1
BBY,BWA,0.0,5.395709159961269,1
BBY,BXP,inf,73.13048549134176,0
BBY,BSX,inf,60.90075377068299,0
BBY,BMY,inf,72.86728144534749,0
BBY,AVGO,inf,8.437497104299581,0
BBY,BR,0.0,18.31000667709281,0
BBY,BRO,inf,21.80442808001499,0
BBY,CHRW,inf,17.38902779209086,0
BBY,CDNS,inf,7.247693090656236,0
BBY,CZR,0.0,1958.122410515488,1
BBY,CPB,inf,87.25819352376328,0
BBY,COF,0.0,48.813725297027496,0
BBY,CAH,inf,55.73622452197417,0
BBY,KMX,0.0,11.235830296126899,1
BBY,CCL,0.0,40.53646740556389,1
BBY,CARR,0.0,146.4414931774933,0
BBY,CTLT,0.0,9.194029395227382,0
BBY,CAT,inf,13.694624022951462,0
BBY,CBOE,inf,95.98661777648837,0
BBY,CBRE,inf,20.576195612656186,0
BBY,CDW,inf,20.345211116836992,0
BBY,CE,inf,9.556612325135383,0
BBY,CNC,inf,98.32259092101921,0
BBY,CNP,inf,18.17017523033453,0
BBY,CDAY,inf,13.83131117847422,0
BBY,CERN,inf,66.60383451068074,0
BBY,CF,inf,23.686477528804858,0
BBY,CRL,inf,18.196078695565536,0
BBY,SCHW,inf,33.04201508838494,0
BBY,CHTR,inf,26.980336019534207,0
BBY,CVX,inf,66.02102155478693,0
BBY,CMG,inf,4.332059081776923,1
BBY,CB,inf,18.97524278024415,0
BBY,CHD,inf,30.78005636749075,0
BBY,CI,inf,53.078873134654614,0
BBY,CINF,inf,65.09754615278354,0
BBY,CTAS,0.0,4.717729617398332,0
BBY,CSCO,inf,62.09699026675057,0
BBY,C,inf,24.988652523254252,0
BBY,CFG,inf,30.31569426977883,0
BBY,CTXS,inf,107.19221801818333,0
BBY,CLX,inf,60.56969719597559,0
BBY,CME,inf,74.82358901039792,0
BBY,CMS,inf,73.66298615488638,0
BBY,KO,inf,52.283752076236716,0
BBY,CTSH,inf,10.521000081888618,0
BBY,CL,inf,50.52730723884482,0
BBY,CMCSA,inf,15.28882570132391,0
BBY,CMA,inf,32.57417251336301,0
BBY,CAG,inf,62.92277912985265,0
BBY,COP,inf,42.605992483923174,0
BBY,ED,inf,108.75718628807458,0
BBY,STZ,inf,20.568790776741295,0
BBY,COO,inf,37.99885966174957,0
BBY,CPRT,0.0,3.4709978851461525,0
BBY,GLW,inf,14.949777111894733,0
BBY,CTVA,inf,17.097669452755703,0
BBY,COST,inf,44.34330983832382,0
BBY,CTRA,inf,110.2790698988861,0
BBY,CCI,inf,74.53622357318592,0
BBY,CSX,0.0,11.469408049486272,0
BBY,CMI,0.0,3.678837599752984,0
BBY,CVS,inf,50.59681242406374,0
BBY,DHI,0.0,29.30584077787692,1
BBY,DHR,inf,11.778395746344414,0
BBY,DRI,inf,17.810054603756644,1
BBY,DVA,0.0,15.733393126503817,0
BBY,DE,inf,64.29452756034152,0
BBY,DAL,inf,21.90101214444847,0
BBY,XRAY,inf,24.780664679771085,0
BBY,DVN,inf,53.71140479086062,0
BBY,DXCM,inf,38.69390649974399,0
BBY,FANG,inf,55.92762783971205,0
BBY,DLR,inf,85.49116358924422,0
BBY,DFS,inf,117.48347102124376,0
BBY,DISCA,inf,97.08843072762528,0
BBY,DISCK,inf,77.63680356253782,0
BBY,DISH,0.0,13.974508074507092,0
BBY,DIS,inf,15.961418123829361,0
BBY,DG,inf,44.896487282012444,1
BBY,DLTR,inf,19.524808325796762,1
BBY,D,inf,80.44093559499184,0
BBY,DPZ,inf,73.95010630256428,1
BBY,DOV,inf,11.934419226540934,0
BBY,DOW,0.0,9.794217956030039,0
BBY,DTE,inf,34.9690043181068,0
BBY,DUK,inf,68.35876251559505,0
BBY,DRE,inf,42.014355468186025,0
BBY,DD,0.0,11.380255385290774,0
BBY,DXC,inf,17.15485585543829,0
BBY,EMN,0.0,18.531228739102655,0
BBY,ETN,inf,8.467040987468646,0
BBY,EBAY,inf,9.374205871845028,1
BBY,ECL,0.0,36.06869218000182,0
BBY,EIX,inf,81.67139951729732,0
BBY,EW,inf,318.58669874400965,0
BBY,EA,inf,39.60214043239519,0
BBY,EMR,inf,9.21302129795905,0
BBY,ENPH,inf,904.0483763976086,0
BBY,ETR,inf,74.31414214767699,0
BBY,EOG,inf,47.15802520723624,0
BBY,EPAM,0.0,7.199134036781112,0
BBY,EFX,inf,23.246340880257335,0
BBY,EQIX,inf,61.717618354089325,0
BBY,EQR,inf,98.54084779780344,0
BBY,ESS,inf,81.50812696783566,0
