Asset A,Asset B,t-score,p-value,1% CV,5% CV,10% CV,Hurst Exponent,Half-life,Times Crossing the Mean,Dummy Same Label,Dummy Same Sector
DOV,YUM,-3.707368718579755,0.017929507108834234,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.1581596757474409,-291.6304347302128,25,0,0
ZBH,DOV,-3.340292707151538,0.049428394859846306,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.19099640743399768,309.486830842932,45,0,0
ECL,DOW,-3.8012830916905505,0.013502559754474851,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.16896516424706634,-2226.5534048640116,25,0,1
DOW,EMR,-3.671394605432836,0.019935552639930573,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.19654180031425908,-655.3570623478107,13,0,0
FLT,DOW,-3.7417401403940755,0.016180145270317033,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.13328537009174635,-1296.3441268792747,25,0,0
DOW,GNRC,-4.098256792079536,0.005175152051090513,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.1794999855027768,-181.7748140032214,13,0,0
DOW,GM,-3.41921093566374,0.04026108837529412,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.23807458917022073,143.2177243760402,20,0,0
DOW,HAS,-4.70336194315771,0.0005564030433224119,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.15056675041219295,321.46161458582577,44,0,0
DOW,HSY,-3.957456219694283,0.008249865226733695,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.20845768972942502,912.1164821091646,26,0,0
DOW,IR,-3.7866914474348663,0.014119679057906032,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.16032897884100858,313.1295851214522,38,0,0
DOW,IQV,-3.7445947064319607,0.016041841292244643,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.20114852047346854,-265.5344461519815,21,0,0
JNJ,DOW,-3.354840323726054,0.047619745270918806,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.20493060389084244,768.462637977587,24,0,0
LW,DOW,-4.250769108620178,0.003051652202463982,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.1569778003955573,183.88116668263876,27,0,0
MA,DOW,-3.3513562743204477,0.04804784918195038,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.18549885428310162,-600.7321336523127,27,0,0
DOW,MTCH,-3.3712115854486915,0.045650106928752994,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.19815482211390628,-1098.6672219136753,13,0,0
FB,DOW,-3.7193316515366774,0.01730271312286107,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.17058148994384995,-620.1910266082548,17,0,0
DOW,MGM,-3.4998630256965697,0.032407532757540936,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.17615477864463291,1102.0912949771478,38,0,0
MOH,DOW,-3.7286094461258106,0.016829909789585307,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.17218293426949058,-534.9595238500099,21,0,0
DOW,MOS,-3.420562263596435,0.04011742220821951,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.1934521002287248,-2504.2984487007707,26,0,1
DOW,MSI,-4.589992134029781,0.0008678836804724299,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.19139909257031223,-11552.540870704799,12,0,0
NFLX,DOW,-4.141880440995875,0.00446028052280403,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.1594368769791537,42211.381749965476,32,0,0
NCLH,DOW,-3.6203354214324026,0.02311713856330152,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.13225465332224814,-1435.2144121351394,25,0,0
DOW,PAYX,-3.346174245850699,0.0486904650105183,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.19147051331225343,1477.4633013425089,34,0,0
DGX,DOW,-4.097128802090722,0.00519494795809686,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.23690636582306157,1403.5216634925623,28,0,0
ROK,DOW,-4.0958302998715626,0.005217821596150578,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.19074988751791686,-558.0848011432178,15,0,0
RCL,DOW,-4.329293397264889,0.0023038845677275854,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.21292304042993096,95.00461809508413,19,0,0
SWKS,DOW,-3.377281026732382,0.0449372568804479,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.20456782173983235,-380.8946588636788,25,0,0
DOW,SBUX,-4.116901092747481,0.004857741695900629,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.1543526527230738,-1559.1172356461802,16,0,0
DOW,SYF,-4.254371189688147,0.003012962031764702,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.13620427424227805,-70873.14170067573,29,0,0
DOW,SYY,-4.554672134463916,0.0009943848818173887,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.12064399401776917,199.43364073611392,38,0,0
DOW,TXN,-5.2969951656534375,4.5155908726355636e-05,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.17291233365752348,-454.7044721296834,13,0,0
DOW,TRMB,-3.902034161472167,0.009855477602732993,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.18265469481997762,-9924.868226371473,15,0,0
DOW,UAA,-3.7587291097263695,0.015372232469329155,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.1852892835391569,-614.3621662689736,13,0,0
DOW,UA,-3.750549357195325,0.015756678889408165,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.18222088644470008,-507.8012001399084,13,0,0
UAL,DOW,-3.492544901463687,0.03306201336962545,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.19179304512929435,78.18640099737985,32,0,0
VTR,DOW,-4.8507189938153985,0.00030681145268286183,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.1428501136534171,48.293494970382746,27,0,0
VRSN,DOW,-3.935123321748354,0.008866217557998076,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.17737315157846206,590.2630490665055,13,0,0
V,DOW,-4.087656488297999,0.005363922451004707,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.16859251376651643,-1036.0048789833877,51,0,0
DOW,VMC,-3.537995976625151,0.029172519328249574,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.18831168894999606,-460.99691408145355,15,0,1
WELL,DOW,-4.206214499237031,0.0035695103042356845,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.1498959804429786,65.95930488140705,44,0,0
DTE,DRE,-3.7029199093317984,0.018167619849366375,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.19229385203076516,-719.1036145299059,23,0,0
ECL,DTE,-3.7149586751369195,0.017529571530609352,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.1960596552352313,6521.643764791849,23,0,0
DTE,EXR,-3.680394313051393,0.019416171184675358,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.14069359271611687,33.20026403851364,17,0,0
FAST,DTE,-3.669821197226825,0.020027587653882385,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.18933074832307506,-965.6966465379305,17,0,0
FLT,DTE,-3.422593342850718,0.03990229565533589,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.15573853676718785,-2210.598024026537,21,0,0
FBHS,DTE,-3.6201673784145765,0.023128296031248344,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.19116706903583516,148.74294730839733,15,0,0
PEAK,DTE,-3.594707433041381,0.024873442177213153,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.21819674912443468,-682.8879388202737,23,0,0
HUM,DTE,-3.7358483907556908,0.016468918018172966,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.1849343762362384,-1861.9958316907878,27,0,0
ITW,DTE,-4.027510598279023,0.006558546214111482,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.10590972566541768,-572.5143809236591,19,0,0
INCY,DTE,-3.6143812453351245,0.023515326243076177,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.215440595280918,-578.6521260789106,19,0,0
FB,DTE,-5.316492156349583,4.137711208198188e-05,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.13962125555195526,-645.3206679319568,25,0,0
MOH,DTE,-3.830579964822508,0.01233515875355833,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.14980527573000496,-533.1292308971953,17,0,0
NFLX,DTE,-3.6711904069402643,0.01994747619773571,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.16349439422182566,3590.554294488093,34,0,0
NDSN,DTE,-4.174913555966249,0.003980259233305304,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.18900082097851106,-4405.487301761319,27,0,0
ORLY,DTE,-3.4053149657737154,0.041763560878989775,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.17889224512466578,-518.5091420456569,23,0,0
OTIS,DTE,-4.567452000663493,0.000946741627017451,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.17461418055686684,-2148.9678926564115,17,0,0
DTE,PNR,-3.4524619609724154,0.03684867684738507,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.1714905627021329,2899.909666102861,20,0,0
PPL,DTE,-4.1633125499462125,0.004143174647415712,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.19503897566069495,-559.2936656628068,19,0,1
DTE,PEG,-3.3880095775300987,0.04369980191799577,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.20520157175644865,-564.205783348349,19,1,1
DTE,PSA,-3.5673978561222874,0.02687035170412733,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.20043233891154327,-423.7711044275226,15,0,0
PHM,DTE,-3.4872822452812695,0.033539565076436365,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.1905054926396713,-142283.94948059195,18,0,0
DGX,DTE,-4.396762055540139,0.0018007811683444675,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.1607461856424963,9.142221028033937,32,0,0
DTE,RSG,-3.5568569502637857,0.027677122703371873,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.16852752260968398,943.1026552391925,29,0,0
ROP,DTE,-3.41568010414502,0.04063850102879422,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.23335987529167304,-858.0928989351446,31,0,0
SRE,DTE,-3.4318697112870375,0.03893200961382646,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.1989458695949508,34.439897185839556,13,1,1
SJM,DTE,-3.7640889503039636,0.01512482283021509,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.1470234094991713,12.628048120830684,33,0,0
DTE,UNH,-3.837607687863008,0.012068807912189788,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.14671539784139528,-469.31215858681685,15,0,0
V,DTE,-3.8862639111419433,0.010360810529137348,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.2129780293392463,-1270.1906328384705,41,0,0
DTE,WM,-3.9724165368229456,0.007858815312977755,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.12732996506706556,18.191924326869803,24,0,0
DTE,WHR,-4.119029410289899,0.004822659430644398,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.17539956170388382,-226.97747891939977,13,0,0
ECL,DUK,-4.366870645322825,0.002009579911654397,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.17994453271575706,-1011.6747754535795,41,0,0
DUK,EXC,-3.6868913143848223,0.01904859409789355,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.20426848958001745,-2726.1750379690343,18,0,1
FAST,DUK,-3.348663898341055,0.048380847701213224,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.24291744828978748,714.4432243680909,16,0,0
FLT,DUK,-3.8276276460185508,0.012448599550499073,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.14790247045583532,-884.55570240904,17,0,0
IP,DUK,-3.4141226083489813,0.04080592050542308,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.2052369266134201,387.3999521359599,19,0,0
LW,DUK,-3.4306903571294103,0.03905425873864914,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.17998596623389468,82.09680769362059,32,0,0
MKTX,DUK,-3.562949065774781,0.027208354967666958,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.1823688312236411,-4212.190042657335,36,0,0
FB,DUK,-4.113697185745989,0.004910992200166504,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.16451626478374173,-474.384692394147,23,0,0
DUK,MOH,-3.597235022264445,0.0246952575444776,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.1590130111819354,-345.89336098541554,19,0,0
NDSN,DUK,-4.121150781961047,0.0047879215908826316,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.19489546909431604,-661.0498536322791,33,0,0
PPL,DUK,-3.898111175268314,0.009979080452567714,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.24222453318309567,-1452.4447242650972,12,0,1
DGX,DUK,-4.717174722435819,0.0005266431211194985,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.16807661597502657,760.4080206434977,43,0,0
ROK,DUK,-4.634221527668397,0.0007307182107143866,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.16219512623515084,-422.54575984937935,13,0,0
ROP,DUK,-3.6104916746690168,0.02377863138507634,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.2324154818443388,-695.8610912914737,27,0,0
NOW,DUK,-3.549942788272243,0.0282175105215522,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.21735522119788725,-436.4195546014216,17,0,0
SJM,DUK,-3.4492224235284605,0.037170066244156474,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.1694854238873391,278.3068883120726,22,0,0
DUK,SO,-3.5661703854114615,0.02696324872033161,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.1597920034047011,-4085.3314203739305,19,1,1
SWK,DUK,-3.4044984004403527,0.041853287017009536,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.1421477969195452,-241.10319940519506,13,0,0
DUK,STE,-4.21492731554665,0.003462302010100828,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.1680946245756805,-359.5611862787082,15,0,0
DUK,UNH,-3.691283777167035,0.01880353849283534,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.16149998463264503,-416.8634930512831,19,0,0
V,DUK,-3.5892846967503487,0.02525946378114055,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.22513028443807548,-572.8065488344575,35,0,0
WTW,DUK,-3.4685766807457274,0.035284525335367745,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.22691615270625443,-978.9896212326287,27,0,0
EBAY,DRE,-3.352615068362487,0.047892809254184994,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.22378643096747894,624.0868892113886,21,0,0
ECL,DRE,-3.7434709099111116,0.01609616482021482,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.1815351412227384,-1049.2914809485233,33,0,0
DRE,EPAM,-3.915620859239973,0.009437911552404272,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.18545202587024595,-217.73235976439017,15,0,0
DRE,EXR,-3.510424944216439,0.03148236256916553,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.1799349437839177,-287.16939095735466,15,0,1
FAST,DRE,-3.510299181193655,0.03149324524386636,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.21285403517204055,250.86504747163283,22,0,0
FLT,DRE,-3.6992124768363692,0.01836816003645671,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.14707945121799454,-877.0904350894183,21,0,0
GPC,DRE,-3.631640825224466,0.022377114386198865,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.1956191361295028,-336.4727719144578,23,0,0
PEAK,DRE,-4.134494453078943,0.004574596404070436,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.17534800751347449,1051.4573929188812,33,0,1
HSIC,DRE,-3.974715771552488,0.007800217565373504,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.1671335933740672,-8336.672951660263,21,0,0
DRE,HSY,-4.063023849408784,0.005826983483599991,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.19398736190414226,-4238.795098615997,18,0,0
HD,DRE,-3.8457760523149918,0.011765657338071236,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.25072067451846264,-415.9359540162656,25,0,0
ITW,DRE,-3.480521347070175,0.034161635658742986,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.16885251728602008,-513.7219596703242,17,0,0
JBHT,DRE,-4.019673797780985,0.0067307764415103395,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.1910996357958174,-349.25294004549966,21,0,0
LEN,DRE,-3.8755072154418113,0.010718639184189804,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.18453988199910049,-275.0364942910776,15,0,0
MMC,DRE,-4.6679787160025,0.0006400284051872176,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.23534733582798698,-706.9608249375398,21,0,0
MAS,DRE,-3.391970396790465,0.0432501730281098,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.19478766705868347,-478.03496230138467,27,0,0
MA,DRE,-3.6876398364440073,0.019006638040573415,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.1978643213566462,-525.1295232354771,17,0,0
FB,DRE,-4.9393449987598785,0.00021251279555763899,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.1697667551332272,-501.468003068763,21,0,0
DRE,MSFT,-4.690760570967844,0.000584929001386909,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.18086202415543004,-461.05906561828044,29,0,0
DRE,NDAQ,-4.137956398886621,0.004520685653563639,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.18253776422770338,-374.45002921672426,15,0,0
NFLX,DRE,-4.121633443895046,0.0047800498344331395,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.15545043598166555,-4468.564903530191,25,0,0
NDSN,DRE,-3.7424315308428295,0.01614655152774284,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.2151793712680407,-709.5233993028098,33,0,0
DRE,ORLY,-3.523778526120079,0.030344891404084754,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.193202266130929,-520.2860996980988,35,0,0
ODFL,DRE,-4.297551581279882,0.0025830175835381956,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.19396582282609104,-261.5816545931584,15,0,0
OTIS,DRE,-4.1749477737432095,0.003979787500717603,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.1800276846689644,-743.3167861583038,19,0,0
PCAR,DRE,-3.4264092612303045,0.03950073533919133,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.15717323187519824,-1019.3669293329934,19,0,0
PPL,DRE,-3.944295767358493,0.00860823855158972,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.17626473827574202,-527.215203159399,19,0,0
DRE,PEG,-3.4902014609119183,0.033273948657247816,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.16064208981560238,644.7281947705902,35,0,0
PHM,DRE,-3.5819148080108762,0.025792355852898165,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.18784272000139232,45.03117402165194,27,0,0
DGX,DRE,-4.2148179928894605,0.003463628681794314,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.21875702761065932,-1132.8642678457556,31,0,0
O,DRE,-3.729307380715485,0.01679480529125563,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.18070966204538852,-1507.2035393463657,29,0,1
ROP,DRE,-3.510732933107616,0.03145572481449396,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.23956148648079367,-742.8689063100041,21,0,0
SJM,DRE,-3.4504565516135575,0.037047353310654736,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.15852374467557154,2649.366081560514,20,0,0
DRE,TSCO,-4.057506948820787,0.005935543002196034,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.19645926585109064,-259.58864949429284,23,0,0
VRSN,DRE,-3.704600222862387,0.018077361680464074,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.1657725634133677,1288.3459163581647,20,0,0
V,DRE,-4.133831356046185,0.004584989106905355,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.20291961666312466,-672.4194650416534,21,0,0
WM,DRE,-3.644887083971339,0.021536233663189176,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.2221702992309414,-562.4523927117368,13,0,0
WTW,DRE,-4.589621586262086,0.0008691287325008429,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.2196829291850241,-1066.8581387735903,31,0,0
ECL,DD,-3.820818330858806,0.012713779790128029,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.2055047575966979,-4815.761563095056,33,0,1
DD,EMR,-4.096712222356224,0.0052022762186778836,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.2782912329313818,176.96064660563627,24,0,0
FLT,DD,-3.670620448421706,0.019980790082432354,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.15994569787017884,-1741.058345478778,23,0,0
DD,FCX,-3.472952604404606,0.03486958945745835,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.25670911713706657,-3554.3189928467887,46,0,1
GPN,DD,-3.5484504653543665,0.028335323046401413,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.21344477789346972,-1028.1336752950442,21,0,0
HAS,DD,-4.463070420642565,0.001407428567348163,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.1708144510650378,110.62460099430766,43,0,0
DD,HWM,-3.9678907741856615,0.007975316939022323,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.27007762168529936,-729.1915453841823,15,0,0
DD,ICE,-3.689936232899853,0.018878423648095548,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.22047879137028514,534.7276452620944,26,0,0
DD,JNJ,-4.113250632937574,0.004918456205477136,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.19546223154649156,489.817259458631,19,0,0
DD,KEYS,-3.776791736120894,0.014552426620953077,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.19100310000124587,-1498.6367781100541,18,0,0
LW,DD,-3.9413264909715844,0.008691003291860556,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.23456198864150138,32.101602787176944,25,0,0
DD,LYV,-3.967250219691381,0.007991930978011891,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.30651703957132476,25.275097886443053,13,0,0
DD,LYB,-3.694137835132117,0.018645790017549024,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.28282387749562377,-3272.997606660567,15,0,1
MTCH,DD,-3.6666416500241805,0.020214702071678303,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.22321899462692346,-10885.522819505839,15,0,0
FB,DD,-3.3736031592404823,0.04536810767914173,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.1744837495234783,-666.3937086267309,17,0,0
DD,MGM,-4.008244734086018,0.006989288639433821,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.29012663204971206,-3743.3433816939973,38,0,0
MOH,DD,-3.4827741555098584,0.033953278825247825,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.1608250574098418,-575.0468883967209,21,0,0
DD,MSI,-3.446052834439787,0.037486795588103965,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.23192409320186877,2381.4220702468742,16,0,0
DD,MSCI,-3.681754798502357,0.019338691813274744,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.20820805665999176,-503.3076941521235,13,0,0
DD,NTAP,-3.511202760895813,0.031415126643303384,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.2588656504806862,63.83059070029381,26,0,0
NFLX,DD,-4.3108353734847995,0.0024626055097330627,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.15804058135942445,8056.1710740630615,34,0,0
DD,SBUX,-3.362060943309001,0.04674253770134327,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.24022867915921176,696.0788860095101,18,0,0
DD,TER,-3.357036140672758,0.04735155561987219,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.23130983624064894,-1561.5740577096587,21,0,0
DD,TXN,-3.6641710487189396,0.02036114421293027,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.2033751198533029,-485.101541993137,23,0,0
TJX,DD,-4.2000128969071575,0.0036476647413684333,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.25355716722805427,26.403754457528304,29,0,0
TWTR,DD,-3.7552385281424927,0.01553526711197683,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.29393663673670956,94.86290444591427,20,0,0
WAB,DD,-4.054857578993695,0.005988325509624914,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.23530080228037797,32.84923838097213,12,0,0
WTW,DD,-4.080010038502119,0.005503954080348034,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.24809992033571215,-41819.3783556142,24,0,0
ECL,DXC,-4.186277349373491,0.0038263795827702877,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.1808121166513661,-1345.6949497590108,37,0,0
FLT,DXC,-3.888930245672435,0.010273779362944177,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.1497245146257227,-1015.3110689405266,15,0,1
BEN,DXC,-3.3520144926867594,0.04796672782498599,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.20992212022539902,20.88070108616219,24,0,0
DXC,FCX,-3.4693222901019682,0.03521353156148295,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.19556569435153667,37.1576481866104,13,0,0
DXC,AJG,-3.5330835988861393,0.029573144080412277,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.25350160017099477,-404.7548369654736,19,0,0
GL,DXC,-3.6871485095132828,0.01903416872512744,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.18077107760367978,-1383.2375832320672,17,0,0
PEAK,DXC,-3.736743277367653,0.016424767421768106,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.21220909952558767,85.25703537360192,19,0,0
HSIC,DXC,-3.60898965174178,0.023880990489589023,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.19059399291626733,-46730.40707930528,22,0,0
DXC,HPQ,-3.4528011499889812,0.03681516214039449,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.20341773544219022,9.2496470103996,18,0,1
ICE,DXC,-4.099605009967599,0.005151581269571104,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.1665923241415179,-1235.070460935267,17,0,0
DXC,IVZ,-3.367592561992042,0.04607960067415798,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.22178466785198597,130.54850244559998,24,0,0
IQV,DXC,-3.6235624218140545,0.02290377834366588,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.18021927097894708,-289.23749045414394,21,0,0
JNJ,DXC,-3.7926327713417063,0.013865458903503635,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.1673128550323204,3090.4199654521385,24,0,0
LW,DXC,-3.6488963702418182,0.021287188190158433,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.17296340642547517,-31311.0654290902,33,0,0
DXC,L,-4.1162940504047825,0.004867790457034842,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.192315016832155,-8854.015931853748,24,0,0
TAP,DXC,-3.3827615767140053,0.044301531714634725,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.17353069816644498,250.06009614193687,18,0,0
DXC,MOS,-3.7776407135449337,0.014514861612809462,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.15258115422541518,17.92507436248518,19,0,0
NFLX,DXC,-3.5381144285806054,0.029162916600421935,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.15437637079905267,-6211.606257032965,36,0,0
NWS,DXC,-3.4756177847386307,0.03461889638648967,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.24336994886137692,93.77841784733342,26,0,0
